Code Domaine,Domaine,Code Pays,Pays,Code Élément,Élément,Code Produit,Produit,Code Année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires","199","Slovaquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","766","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","199","Slovaquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","34.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","198","Slovénie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","804","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","198","Slovénie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","51.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","276","Soudan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","512","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","276","Soudan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","29.2","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","38","Sri Lanka","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","167","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","38","Sri Lanka","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","16.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","210","Suède","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1052","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","210","Suède","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","70.83","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","211","Suisse","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","1124","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","211","Suisse","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","59.77","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","207","Suriname","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","377","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","207","Suriname","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","28.38","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","209","Eswatini","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","263","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","209","Eswatini","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","17.58","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","208","Tadjikistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","269","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","208","Tadjikistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","21.27","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","39","Tchad","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","119","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","39","Tchad","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","9.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","167","Tchéquie (la)","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","838","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","167","Tchéquie (la)","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","50.48","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","351","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","216","Thaïlande","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","24.85","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","246","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","176","Timor-Leste","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","17.75","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","94","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","217","Togo","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","9.04","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","636","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","220","Trinité-et-Tobago","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","43.11","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","222","Tunisie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","379","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","222","Tunisie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","28.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","213","Turkménistan","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","685","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","213","Turkménistan","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","37.95","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","223","Turquie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","567","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","223","Turquie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","36.31","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","230","Ukraine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","687","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","230","Ukraine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","43.15","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","234","Uruguay","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","868","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","234","Uruguay","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","155","Vanuatu","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","443","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","155","Vanuatu","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","29.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","236","Venezuela (République bolivarienne du)","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","475","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","236","Venezuela (République bolivarienne du)","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","38.12","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","237","Viet Nam","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","575","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","237","Viet Nam","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","31.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","249","Yémen","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","189","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","249","Yémen","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","13.88","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","251","Zambie","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","107","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","251","Zambie","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","9.23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","181","Zimbabwe","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","179","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","181","Zimbabwe","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","11.76","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","351","Chine","664","Disponibilité alimentaire (Kcal/personne/jour)","2941","Produits Animaux","2013","2013","Kcal/personne/jour","726","Fc","Donnée calculée"
"FBS","Bilans Alimentaires","351","Chine","674","Disponibilité de protéines en quantité (g/personne/jour)","2941","Produits Animaux","2013","2013","g/personne/jour","39.64","Fc","Donnée calculée"
